R1_path,R2_path,file_modality,measurement_sets,sequencing_run,lane,seqspec,barcode_onlist,guide_design,barcode_hashtag_map
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/b44852ae-8038-43ce-bcd6-282adafe9cdf/IGVFFI9116XCRZ.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/856ff71c-d1dc-4622-bf98-4fcaba02163f/IGVFFI4494XUTT.fastq.gz,hash,IGVFDS6847GSEQ,1,5,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI0790CZMT.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI3028BJFI_with_header.tsv.gz
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/fd78f1a7-4668-4b7e-9259-18abc37634f6/IGVFFI8581KLWR.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/f11be45b-03c4-476a-ad73-cd4c0676fb49/IGVFFI0964HTZL.fastq.gz,gRNA,IGVFDS3275TXAD,1,3,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI5709ZIJM.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/4ec3b8d6-510b-44ae-9483-b4482c94bbd6/IGVFFI7157PKLV.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/94910922-cf93-4300-8b98-cdb07a88cfcf/IGVFFI6237UJYM.fastq.gz,gRNA,IGVFDS3275TXAD,1,5,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI5709ZIJM.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/78a5e157-95bd-4722-a9f2-58d9d1db0ae3/IGVFFI9232VVOL.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/5cb30b72-396c-4255-a993-028869e1f52f/IGVFFI2712YYNH.fastq.gz,gRNA,IGVFDS6688BORQ,1,5,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI7570LGFF.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/9b6b35bb-ad01-48e2-9ccf-33be9b47d719/IGVFFI6460SNDH.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/15c247bc-95d4-4c79-9890-fea0fd05076e/IGVFFI4191TQLF.fastq.gz,gRNA,IGVFDS6688BORQ,1,3,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI7570LGFF.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/84e2bee1-fb2e-4a1a-a45c-0b9a1428a15a/IGVFFI6928BHFG.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/eaf1956b-6e7a-42c6-9a32-d44d1b0adb19/IGVFFI2852ETDS.fastq.gz,gRNA,IGVFDS0814DYDR,1,5,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI3050ZFNE.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/01cf00cd-c9d7-47a5-b52a-8dfa45ab7c3b/IGVFFI3339OGPF.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/fb9ca5ca-3240-4132-bbff-1584a6695c6c/IGVFFI8653ZWGR.fastq.gz,gRNA,IGVFDS0814DYDR,1,3,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI3050ZFNE.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/2c8898b9-d445-4d0b-8e2c-e3ba7543fc5d/IGVFFI4572MTML.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/0c715cd8-55e0-4f47-8f1a-e560859b4c4d/IGVFFI2847WALS.fastq.gz,hash,IGVFDS9568EYXJ,1,5,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI1351YFFX.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI3028BJFI_with_header.tsv.gz
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/bc384af0-a5b0-42a5-aa80-3cf17ec6294c/IGVFFI4391IVNB.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/9eaee8b7-c350-4bdb-a639-b0192a860dd3/IGVFFI6087PIMU.fastq.gz,gRNA,IGVFDS1584ZJUM,1,3,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI3599FGRM.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/05b30ae3-bb7f-4ed5-a370-be16ab1e2544/IGVFFI8039ITTT.fastq.gz,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/2024/08/22/8ddda445-b1c9-464a-b208-77a712bba2b0/IGVFFI7407PGVK.fastq.gz,gRNA,IGVFDS1584ZJUM,1,5,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI3599FGRM.yaml,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI9487JPEN.tsv,gs://igvf-pertub-seq-pipeline-data/Hon_WTC11-cardiomyocyte-differentiation_TF-Perturb-seq/2026_04_15/patch/IGVFFI8270UPKB.tsv,
